Wavelength,OSRAM Tester Blue,OSRAM Tester Green,OSRAM Tester Orange,OSRAM Tester Red,OSRAM Tester White,OSRAM Tester Yellow,TCP Amber 1W,TCP Green 1W,TCP Red 1W,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
380,1.19557e-7,1.28747e-7,3.0000000000000004e-8,2.5400000000000002e-8,1.30308e-7,1.79087e-7,2.5400000000000002e-8,3.1399999999999997e-8,7.15e-9
381,1.22368e-7,1.62753e-7,4.06e-8,2.33e-8,1.17435e-7,1.69288e-7,4.0938e-8,3.02e-8,2.09e-9
382,1.21533e-7,2.04144e-7,7.08e-8,1.49e-8,1.28067e-7,1.8777e-7,4.7e-8,2.1800000000000003e-8,5.22e-9
383,9.880000000000001e-8,1.74134e-7,8.339999999999999e-8,4.9799999999999996e-8,1.66205e-7,1.96534e-7,2.66e-8,2.23e-8,1.6399999999999998e-8
384,1.03617e-7,1.63965e-7,8.55e-8,3.05e-8,1.4011899999999999e-7,2.06176e-7,2.3e-8,4.26e-8,5.450000000000001e-9
385,1.31919e-7,1.93668e-7,9.24e-8,1.3900000000000002e-9,1.33382e-7,2.1005399999999998e-7,2.37e-8,2.7794e-8,1.2100000000000002e-9
386,1.65635e-7,2.26014e-7,9.7147e-8,7.39e-9,1.45003e-7,2.14505e-7,2.4899999999999998e-8,4.43e-9,2.26e-8
387,1.78195e-7,1.9878600000000002e-7,8.28e-8,7.45e-8,1.34996e-7,2.2765e-7,2.5684999999999998e-8,3.11e-8,1.2e-8
388,1.54671e-7,1.45404e-7,5.1999999999999996e-8,5.1400000000000004e-8,1.3644500000000003e-7,2.06717e-7,2.22e-8,2.88e-8,1.61e-8
389,1.31198e-7,1.31108e-7,4.14e-8,1.06e-8,1.41746e-7,1.74556e-7,2.5236000000000002e-8,1.5400000000000002e-8,1.45e-8
390,1.3193e-7,1.73316e-7,5.700000000000001e-8,9.099999999999999e-9,1.45534e-7,1.61629e-7,3.6100000000000006e-8,1.02e-8,6.35e-10
391,1.49564e-7,1.94024e-7,3.1600000000000005e-8,2.11e-8,1.55415e-7,2.04353e-7,3.35e-8,1.13e-8,1.5600000000000002e-9
392,1.55122e-7,2.00356e-7,5.57e-8,3.41e-8,1.80688e-7,2.3298700000000002e-7,2.6761e-8,1.8000000000000002e-8,1.5400000000000002e-8
393,1.52394e-7,1.90931e-7,9.560000000000001e-8,3.6100000000000006e-8,1.93074e-7,2.42486e-7,2.64e-8,1.9400000000000002e-8,2.3e-8
394,1.58666e-7,1.69669e-7,8.04e-8,2.2e-8,1.6397e-7,2.50988e-7,3.94e-8,5.182e-9,6.8000000000000005e-9
395,1.78023e-7,1.77217e-7,7.8e-8,2.77e-8,1.9171600000000002e-7,2.28245e-7,3.9e-8,3.69e-9,1.78e-10
396,1.6525e-7,1.87095e-7,7.279999999999999e-8,2.8964e-8,2.15541e-7,2.2177199999999998e-7,2.3600000000000003e-8,1.88e-8,1.3200000000000002e-9
397,1.24453e-7,1.81214e-7,5.7500000000000005e-8,1.5000000000000002e-8,2.03394e-7,2.43341e-7,5.34e-9,3.63e-8,7.69e-9
398,1.51932e-7,1.63433e-7,5.0423e-8,6.65e-9,1.9222900000000002e-7,2.3166500000000003e-7,1.81e-8,1.1474e-8,1.9e-8
399,1.71843e-7,1.6646400000000003e-7,6.73e-8,1.7600000000000001e-9,2.08732e-7,2.4960999999999997e-7,2.5789999999999998e-8,1.43e-8,6.9700000000000005e-9
400,1.6930400000000002e-7,1.6488800000000001e-7,7.35e-8,8.3e-9,2.2262700000000003e-7,2.7582000000000004e-7,2.66e-8,3.0599999999999996e-8,8.399999999999999e-9
401,1.55735e-7,1.2613199999999998e-7,3.2799999999999996e-8,2.69e-8,1.97198e-7,2.68763e-7,2.91e-8,2.3900000000000002e-8,3.68e-9
402,1.64831e-7,1.31044e-7,3.98e-8,4.81e-11,2.22003e-7,2.73897e-7,2.22e-8,3.6100000000000006e-8,7.6e-9
403,1.8792e-7,1.4375999999999998e-7,6.660000000000001e-8,2.66e-8,2.46022e-7,2.77898e-7,1.8300000000000002e-8,3.6600000000000003e-8,8.35e-9
404,2.09524e-7,1.4532e-7,8.4e-8,3.02e-8,2.4521e-7,2.8348099999999997e-7,2.17e-8,1.97e-8,9.61e-9
405,2.09729e-7,1.6174000000000002e-7,7.7e-8,4.0899999999999996e-8,2.56747e-7,3.3231899999999997e-7,2.13e-8,3.04e-8,6.73e-9
406,1.92457e-7,1.6610200000000001e-7,6.279999999999999e-8,2.07e-8,2.81354e-7,3.53643e-7,1.7200000000000002e-8,2.66e-8,6.0800000000000005e-9
407,1.8837300000000002e-7,1.59631e-7,5.48e-8,1.53e-9,3.08536e-7,3.55336e-7,1.4700000000000001e-8,2.2500000000000003e-8,5.9100000000000005e-9
408,2.25833e-7,1.5351899999999999e-7,5.8900000000000005e-8,1.56e-8,3.27226e-7,3.6973e-7,1.9947e-8,4.3600000000000007e-8,2.96e-9
409,2.38899e-7,1.47681e-7,3.6000000000000005e-8,1.07e-8,3.634e-7,3.72251e-7,3.1e-8,4.52e-8,6.2e-9
410,2.44836e-7,1.6176100000000001e-7,4.28e-8,1.12e-8,4.05111e-7,4.0361100000000003e-7,3.3077000000000006e-8,3.4400000000000004e-8,1.01e-8
411,2.57127e-7,1.85209e-7,8.45e-8,2.4899999999999998e-8,4.48478e-7,4.72029e-7,2.19e-8,2.3e-8,8.85e-9
412,2.69632e-7,1.45277e-7,5.9e-8,9.73e-9,5.10133e-7,5.216290000000001e-7,9.76e-9,2.28e-8,3.61e-9
413,2.82563e-7,1.4281e-7,5.09e-8,7.32e-9,5.70462e-7,5.714700000000001e-7,1.2099999999999999e-8,3.26e-8,5.06e-9
414,2.87901e-7,1.57693e-7,6.279999999999999e-8,1.4674999999999999e-8,6.226720000000001e-7,6.230629999999999e-7,1.95e-8,3.92e-8,3.9299999999999995e-9
415,2.81454e-7,1.33967e-7,6.68e-8,1.4e-8,6.75465e-7,6.77605e-7,1.55e-8,2.87e-8,1.24e-8
416,3.1601699999999996e-7,1.51852e-7,5.8800000000000004e-8,2.08e-8,8.185599999999999e-7,7.734350000000001e-7,2.5299999999999998e-8,3.5575e-8,9.84e-9
417,3.6813e-7,1.73429e-7,6.160000000000001e-8,2.7900000000000002e-8,9.70228e-7,8.8962e-7,3.46e-8,3.3599999999999996e-8,3.63e-9
418,4.09965e-7,1.73203e-7,7.75e-8,2.86e-8,0.00000108863,0.00000101015,3.2931e-8,1.6265e-8,9.46e-10
419,4.1647500000000005e-7,1.77209e-7,5.700000000000001e-8,2.12e-8,0.00000124675,0.00000113934,2.3900000000000002e-8,3.19e-8,5.89e-9
420,4.40697e-7,1.61023e-7,4.5500000000000004e-8,1.1007e-8,0.00000143625,0.0000013018000000000002,1.7356e-8,4.03e-8,7.900000000000001e-9
421,4.90765e-7,1.4325300000000002e-7,4.9e-8,4.390000000000001e-9,0.00000166316,0.00000150398,1.7061000000000003e-8,3.6900000000000006e-8,4.42e-9
422,5.511650000000001e-7,1.58842e-7,5.3399999999999995e-8,7.75e-9,0.00000193411,0.00000174043,2.19e-8,3.43e-8,1.94e-9
423,6.1232e-7,1.57089e-7,3.59e-8,1.5800000000000003e-8,0.00000220607,0.00000198952,1.5699999999999998e-8,4.0899999999999996e-8,2.0300000000000002e-9
424,6.80738e-7,1.61388e-7,4.03e-8,2.4700000000000003e-8,0.00000256158,0.00000230578,1.24e-8,4.28e-8,7.02e-9
425,7.641940000000001e-7,1.83804e-7,7.949999999999999e-8,2.75e-8,0.00000303059,0.0000027112,2.05e-8,3.45e-8,5.450000000000001e-9
426,8.650939999999999e-7,1.75765e-7,6.07e-8,3.02e-9,0.00000344916,0.0000031070300000000005,2.1800000000000003e-8,4.1699999999999996e-8,1.96e-9
427,9.86732e-7,1.85712e-7,5.1999999999999996e-8,4.14e-9,0.00000395781,0.0000035815500000000005,1.7600000000000002e-8,4.58e-8,3.4199999999999998e-9
428,0.0000011226100000000001,2.09562e-7,6.000000000000001e-8,1.96e-8,0.00000456819,0.0000041379700000000005,1.2999999999999999e-8,4.81e-8,6.6300000000000005e-9
429,0.00000126213,2.07658e-7,4.9799999999999996e-8,4.79e-9,0.00000520861,0.00000472556,1.6357e-8,6.2e-8,1.66e-9
430,0.00000146623,2.09204e-7,5.0800000000000005e-8,3.54e-9,0.00000597295,0.0000054160500000000004,1.62e-8,5.3399999999999995e-8,3.3e-9
431,0.00000170233,2.1143299999999998e-7,5.2200000000000004e-8,2.37e-8,0.0000068388,0.0000062265000000000004,1.2999999999999999e-8,4.6300000000000004e-8,6.66e-9
432,0.00000194598,2.1095200000000002e-7,4.47e-8,2.69e-8,0.00000777676,0.00000715758,1.05e-8,6.17e-8,6.3e-9
433,0.0000022766100000000002,2.2819299999999998e-7,5.5300000000000005e-8,3.1e-8,0.00000882,0.00000819146,1.39e-8,6.245000000000001e-8,1.22e-8
434,0.00000266459,2.33093e-7,6.73e-8,2.82e-8,0.000009972,0.00000935775,1.73e-8,6.46e-8,7.989999999999999e-9
435,0.00000309494,2.2738700000000002e-7,7.16e-8,1.97e-8,0.0000112368,0.000010686100000000001,1.85e-8,7.08e-8,2.8899999999999997e-9
436,0.00000356854,2.48944e-7,6.760000000000001e-8,1.77e-8,0.0000126174,0.000012204400000000001,1.93e-8,6.78e-8,5.9100000000000005e-9
437,0.00000414689,2.56344e-7,5.4555999999999996e-8,1.1e-8,0.00001415,0.000013932500000000001,1.56e-8,7.31e-8,3.7500000000000005e-9
438,0.0000048418899999999995,2.57912e-7,5.2200000000000004e-8,1.32e-8,0.000015835,0.0000159083,1.12e-8,7.82e-8,2.419e-9
439,0.00000565178,2.7489099999999997e-7,7.509999999999999e-8,3.51e-8,0.000017678699999999997,0.0000181841,1.1800000000000001e-8,7.279999999999999e-8,1.8000000000000002e-8
440,0.0000065870700000000004,3.1144000000000004e-7,7.3e-8,2.73e-8,0.0000197625,0.0000208172,1.8700000000000002e-8,8.32e-8,1.33e-8
441,0.00000765128,3.45957e-7,6.25e-8,1.79e-8,0.000022044600000000002,0.000023831100000000003,2.26e-8,9.560000000000001e-8,4.35e-9
442,0.00000887064,3.60471e-7,5.68e-8,2.05e-8,0.0000245587,0.0000272757,1.9400000000000002e-8,1.01183e-7,2.01e-9
443,0.0000103123,3.38156e-7,5.25e-8,1.0900000000000002e-8,0.000027483600000000002,0.000031256399999999994,1.5400000000000002e-8,1.04826e-7,1.5200000000000001e-9
444,0.000012010300000000001,3.56966e-7,7.200000000000001e-8,2.23e-8,0.0000308785,0.0000358706,1.37e-8,1.11796e-7,4.59e-9
445,0.0000139731,3.9563700000000004e-7,9.27e-8,3.27e-8,0.000034814600000000004,0.000041141700000000006,1.66e-8,1.25797e-7,9.350000000000001e-9
446,0.0000162049,3.92343e-7,7.47e-8,1.54e-9,0.000039364700000000006,0.0000470378,2.4300000000000003e-8,1.47203e-7,1.2300000000000001e-8
447,0.000018853800000000002,4.3139300000000003e-7,7.247800000000001e-8,5.6099999999999994e-9,0.000044673900000000006,0.0000535536,1.62e-8,1.5178899999999998e-7,1.37e-8
448,0.000021970300000000002,4.77373e-7,7.690000000000001e-8,2.56e-8,0.0000507457,0.0000605939,8.670000000000001e-9,1.5545700000000001e-7,7.66e-9
449,0.0000255979,4.97442e-7,7.64e-8,3.39e-8,0.000057508,0.0000679795,1.5000000000000002e-8,1.71976e-7,3.41e-9
450,0.000029791499999999998,5.16275e-7,8.4e-8,2.12e-8,0.0000647804,0.00007539129999999999,2.4899999999999998e-8,1.9106000000000002e-7,1.06e-8
451,0.0000346797,5.5008e-7,7.45e-8,1.6399999999999998e-8,0.0000724975,0.000082557,2.88e-8,2.08761e-7,1.73e-8
452,0.0000403513,5.97875e-7,5.4299999999999997e-8,2.4146e-8,0.00008041729999999999,0.00008916430000000001,2.74e-8,2.2514200000000002e-7,1.2300000000000001e-8
453,0.000046873900000000005,6.426830000000001e-7,5.8900000000000005e-8,2.7e-8,0.0000881512,0.00009487760000000001,3.09e-8,2.4421099999999996e-7,1.62e-8
454,0.000054271800000000004,6.97783e-7,8.5536e-8,4.87e-8,0.00009516429999999999,0.0000991766,2.55e-8,2.68723e-7,1.03e-8
455,0.0000625527,7.67088e-7,1.10043e-7,6.35e-8,0.00010106,0.000101807,2.12e-8,2.99051e-7,4.01e-9
456,0.00007169540000000001,8.464850000000001e-7,1.07953e-7,4.6e-8,0.000105489,0.00010263700000000001,2.93e-8,3.33881e-7,9.84e-9
457,0.0000814632,9.03121e-7,9.07e-8,4.89e-8,0.00010793700000000001,0.000101494,3.11e-8,3.67549e-7,1.45e-8
458,0.0000916546,9.55183e-7,8.47e-8,4.59e-8,0.000108227,0.0000986655,3.34e-8,4.05008e-7,1.28e-8
459,0.00010201300000000001,0.0000010201,9.5819e-8,2.977e-8,0.000106318,0.00009445050000000001,3.8e-8,4.49798e-7,6.09e-9
460,0.000112183,0.00000111074,9.19e-8,3.53e-8,0.000102255,0.0000890708,3.3800000000000005e-8,5.019239999999999e-7,6.240000000000001e-9
461,0.000121744,0.00000120681,9.91e-8,5.73e-8,0.00009660639999999999,0.00008306280000000001,2.4600000000000002e-8,5.61844e-7,1.08e-8
462,0.000130386,0.00000131158,1.1154500000000001e-7,7.05e-8,0.0000898474,0.0000768077,1.78e-8,6.265230000000001e-7,1.32e-8
463,0.000137827,0.0000014374399999999998,1.09645e-7,4.32e-8,0.0000824572,0.00007062870000000001,2.2500000000000003e-8,6.91915e-7,5.21e-9
464,0.000143723,0.00000155897,1.0509900000000001e-7,3.87e-8,0.0000750187,0.0000650083,3.53e-8,7.70686e-7,1.61e-9
465,0.00014801700000000002,0.00000168794,1.09291e-7,5.1700000000000006e-8,0.0000679591,0.0000600208,3.78e-8,8.57678e-7,9.010000000000001e-10
466,0.00015075,0.00000184136,1.22586e-7,6.3e-8,0.0000616215,0.0000556532,2.0900000000000002e-8,9.50806e-7,1.7599999999999999e-10
467,0.000152063,0.0000020329,1.0625500000000001e-7,4.6e-8,0.0000562601,0.000051941200000000003,1.06e-8,0.00000107037,1.2100000000000002e-9
468,0.000152036,0.00000224226,1.0239200000000001e-7,4.57e-8,0.0000519276,0.0000488421,2.4600000000000002e-8,0.0000011993100000000002,2.83e-9
469,0.000150846,0.00000247162,1.19758e-7,6.18e-8,0.0000485339,0.000046243600000000006,4.83e-8,0.00000133445,9.480000000000001e-9
470,0.000148787,0.0000027497899999999996,1.29532e-7,3.9077e-8,0.000045838400000000005,0.0000439603,2.76e-8,0.00000148854,7.56e-9
471,0.00014608699999999999,0.0000030521699999999998,1.2431599999999999e-7,4.96e-8,0.0000437265,0.000041927,2.74e-8,0.0000016570300000000002,4.26e-10
472,0.000142733,0.0000033896500000000002,1.11434e-7,7.02e-8,0.000041984,0.0000400322,3.8675e-8,0.0000018437200000000002,3.88e-9
473,0.00013860600000000002,0.00000378264,1.06439e-7,5.3592e-8,0.0000403756,0.000038160899999999996,3.2e-8,0.0000020534500000000002,7.26e-9
474,0.000133705,0.00000422035,1.32724e-7,4.75e-8,0.0000387934,0.000036264900000000006,3.31e-8,0.0000022767,1.06e-8
475,0.000128228,0.00000471207,1.44731e-7,4.28e-8,0.0000371466,0.0000343358,3.27e-8,0.0000025186900000000003,1.4700000000000001e-8
476,0.000122326,0.00000527054,1.24335e-7,3.6100000000000006e-8,0.0000354047,0.0000324062,2.62e-8,0.00000278563,2.3600000000000003e-8
477,0.00011605,0.00000591504,1.4137899999999999e-7,6.07e-8,0.0000336705,0.0000306032,3.01e-8,0.00000308107,2.2998e-8
478,0.000109371,0.000006613800000000001,1.44246e-7,5.49e-8,0.0000318555,0.0000288832,3.13e-8,0.00000341114,9.79e-9
479,0.000102362,0.000007384230000000001,1.32673e-7,2.8947e-8,0.0000299735,0.0000272388,2.96e-8,0.00000377699,1.41e-9
480,0.0000952144,0.000008281459999999999,1.46664e-7,5.13e-8,0.000028131,0.000025695800000000002,3.4400000000000004e-8,0.00000417407,1.96e-8
481,0.000088157,0.00000926263,1.37713e-7,5.78e-8,0.000026392800000000002,0.000024325400000000003,4.1100000000000004e-8,0.0000046048599999999995,2.5000000000000002e-8
482,0.0000813454,0.000010366300000000001,1.23108e-7,4.51e-8,0.000024822600000000002,0.000023133,4.23e-8,0.000005069770000000001,1.1765e-8
483,0.0000749145,0.0000116352,1.30985e-7,2.8441000000000003e-8,0.0000234709,0.000022103600000000003,3.24e-8,0.00000557006,5.87e-9
484,0.0000688815,0.0000130206,1.38515e-7,2.84e-8,0.0000222977,0.0000212026,2.1521e-8,0.00000612136,6.11e-9
485,0.0000633226,0.0000145594,1.52829e-7,4.56e-8,0.0000213403,0.000020457400000000002,2.3469e-8,0.00000673147,1.93e-8
486,0.000058264900000000005,0.0000162838,1.70256e-7,6.660000000000001e-8,0.000020596500000000002,0.0000198666,3.93e-8,0.00000740142,1.66e-8
487,0.0000536093,0.0000182004,1.5564400000000001e-7,4.6699999999999995e-8,0.0000199656,0.0000193553,4.4635e-8,0.0000081199,1.3400000000000001e-8
488,0.0000493334,0.000020374000000000002,1.55337e-7,4.6e-8,0.0000194788,0.0000189207,4.39e-8,0.000008905389999999999,1.01e-8
489,0.0000454076,0.0000228126,1.6505e-7,5.8800000000000004e-8,0.0000191023,0.0000185591,4.0266e-8,0.000009762339999999999,7.989999999999999e-9
490,0.0000417695,0.000025495400000000003,1.47417e-7,3.72e-8,0.000018755000000000003,0.0000182642,3.7851e-8,0.0000106894,8.06e-9
491,0.0000384356,0.000028501700000000002,1.4273199999999998e-7,3.41e-8,0.0000184626,0.0000180275,4.08e-8,0.0000116961,1.2300000000000001e-8
492,0.0000353361,0.0000318893,1.51581e-7,5.56e-8,0.000018206300000000002,0.000017854100000000002,4.32e-8,0.0000127938,1.29e-8
493,0.0000323965,0.0000357075,1.64031e-7,8.715000000000001e-8,0.0000179638,0.0000177531,4.01e-8,0.0000139933,4.05e-9
494,0.0000296725,0.000039957,1.71008e-7,7.26e-8,0.0000177511,0.000017741000000000002,4.57e-8,0.0000152948,5.26e-9
495,0.0000271328,0.000044713700000000005,1.7448e-7,4.34e-8,0.000017548000000000002,0.000017804500000000002,4.45e-8,0.0000166882,8.35e-9
496,0.0000247636,0.0000500573,1.75949e-7,2.91e-8,0.0000173656,0.000017951600000000003,3.330000000000001e-8,0.0000181704,7.780000000000001e-9
497,0.0000226021,0.000056056,1.728e-7,5.0327000000000005e-8,0.0000172853,0.0000182407,3.7299999999999997e-8,0.0000197501,5.97e-9
498,0.0000205996,0.0000628093,1.75304e-7,6.140000000000001e-8,0.0000172432,0.0000186199,4.42e-8,0.0000214459,5.278e-9
499,0.0000187554,0.0000704629,1.88485e-7,5.8100000000000004e-8,0.0000172532,0.0000191086,4.6400000000000005e-8,0.0000232519,6.85e-9
500,0.0000170973,0.0000791899,2.129e-7,6.23e-8,0.0000173756,0.0000197697,3.8800000000000003e-8,0.0000251429,1.0900000000000002e-8
501,0.0000156111,0.0000888974,1.96334e-7,6.530000000000001e-8,0.0000175839,0.000020539600000000002,3.98e-8,0.0000271162,1.35e-8
502,0.0000142618,0.00009963909999999999,1.84361e-7,6.46e-8,0.000017872800000000003,0.000021398500000000002,4.5372e-8,0.0000291383,1.4600000000000002e-8
503,0.0000130166,0.000111568,2.24797e-7,6.119999999999999e-8,0.0000182415,0.0000223479,4.7700000000000004e-8,0.0000311797,1.4669e-8
504,0.0000119065,0.00012501300000000002,2.37101e-7,6.97e-8,0.000018690600000000004,0.0000234346,5.09e-8,0.000033235500000000004,1.38e-8
505,0.0000109215,0.000139908,2.3788400000000001e-7,8.27e-8,0.000019193600000000002,0.0000246198,5.3399999999999995e-8,0.0000353479,1.7099999999999998e-8
506,0.0000100342,0.0001562,2.41539e-7,9.04e-8,0.0000197302,0.0000258766,5.28e-8,0.0000375114,2.37e-8
507,0.000009172259999999999,0.000173933,2.43096e-7,7.920000000000001e-8,0.0000202932,0.0000272133,4.49e-8,0.000039648200000000004,1.7512e-8
508,0.00000840471,0.000193508,2.50842e-7,7.21e-8,0.0000209086,0.000028639200000000002,4.26e-8,0.000041619299999999996,1.89e-8
509,0.00000773944,0.000214992,2.66459e-7,7.84e-8,0.000021567300000000003,0.0000301501,4.7e-8,0.0000433901,2.51e-8
510,0.00000714245,0.000238227,2.8681300000000004e-7,9.83e-8,0.0000222337,0.0000317327,5.0753e-8,0.000045006900000000004,1.7e-8
511,0.00000656729,0.00026289600000000004,2.97836e-7,8.65e-8,0.0000228888,0.0000334049,4.93e-8,0.0000466018,1.1616000000000001e-8
512,0.00000602861,0.000288632,3.0486e-7,6.75e-8,0.000023539999999999998,0.000035134,4.6791e-8,0.0000480639,1.12e-8
513,0.00000554994,0.000315202,3.17175e-7,7.870000000000001e-8,0.0000242052,0.0000368906,4.88e-8,0.00004924,1.43e-8
514,0.00000509771,0.000342729,3.28791e-7,1.05166e-7,0.000024889100000000002,0.0000387206,5.15e-8,0.0000501843,2.1800000000000003e-8
515,0.0000046701599999999995,0.000370308,3.40614e-7,1.1768e-7,0.0000255829,0.0000405827,5.26e-8,0.000050801600000000005,2.4e-8
516,0.00000427779,0.000397421,3.53504e-7,1.05255e-7,0.000026277,0.0000424654,5.32e-8,0.0000510613,1.81e-8
517,0.0000039530900000000005,0.00042503800000000003,3.66537e-7,9.675400000000001e-8,0.000026962900000000002,0.0000444663,6.13e-8,0.0000511038,2.05e-8
518,0.00000365193,0.000451502,3.84538e-7,1.11957e-7,0.000027666799999999997,0.0000465014,6.5e-8,0.000050889,2.14e-8
519,0.00000336448,0.00047569699999999997,4.03342e-7,1.40903e-7,0.0000283805,0.000048538699999999997,6.23e-8,0.0000504173,1.85e-8
520,0.00000311042,0.000496878,4.09793e-7,1.44378e-7,0.0000290649,0.0000505889,5.91e-8,0.0000497238,1.61e-8
521,0.0000028795,0.000515948,4.26941e-7,1.3984300000000002e-7,0.0000297345,0.000052661800000000005,5.93e-8,0.0000487611,1.5299999999999998e-8
522,0.00000267092,0.000531909,4.49361e-7,1.3535399999999998e-7,0.0000304051,0.000054778200000000004,6.38e-8,0.000047596800000000005,1.7499999999999998e-8
523,0.00000248529,0.000543286,4.62842e-7,1.36119e-7,0.0000310852,0.0000569493,7.1215e-8,0.000046329200000000004,2.24e-8
524,0.000002308,0.000550484,4.65288e-7,1.3662400000000002e-7,0.0000317065,0.000059083400000000004,7.72e-8,0.000044920500000000005,1.59e-8
525,0.0000021525899999999997,0.000553987,4.77262e-7,1.37709e-7,0.0000322917,0.0000611988,7.72e-8,0.000043393099999999996,9.29e-9
526,0.0000020224900000000003,0.000554083,5.07999e-7,1.3933700000000003e-7,0.000032875799999999994,0.0000633238,7.19e-8,0.0000417763,1.1133e-8
